"","participant","id","TargetLooks","SEG3_onset","type","condition","exp"
"529","M1","2",0,-231,"DIFF","Transp","exp"
"530","M1","2",0,-211,"DIFF","Transp","exp"
"531","M1","2",0,-191,"DIFF","Transp","exp"
"532","M1","2",0,-171,"DIFF","Transp","exp"
"533","M1","2",0,-151,"DIFF","Transp","exp"
"534","M1","2",0,-131,"DIFF","Transp","exp"
"535","M1","2",0,-111,"DIFF","Transp","exp"
"536","M1","2",0,-91,"DIFF","Transp","exp"
"537","M1","2",0,-71,"DIFF","Transp","exp"
"538","M1","2",0,-51,"DIFF","Transp","exp"
"539","M1","2",0,-31,"DIFF","Transp","exp"
"540","M1","2",0,-11,"DIFF","Transp","exp"
"541","M1","2",0,9,"DIFF","Transp","exp"
"542","M1","2",0,29,"DIFF","Transp","exp"
"543","M1","2",0,49,"DIFF","Transp","exp"
"544","M1","2",0,69,"DIFF","Transp","exp"
"545","M1","2",0,89,"DIFF","Transp","exp"
"546","M1","2",0.4,109,"DIFF","Transp","exp"
"547","M1","2",1,129,"DIFF","Transp","exp"
"548","M1","2",1,149,"DIFF","Transp","exp"
"549","M1","2",1,169,"DIFF","Transp","exp"
"550","M1","2",1,189,"DIFF","Transp","exp"
"551","M1","2",1,209,"DIFF","Transp","exp"
"552","M1","2",1,229,"DIFF","Transp","exp"
"553","M1","2",1,249,"DIFF","Transp","exp"
"554","M1","2",1,269,"DIFF","Transp","exp"
"555","M1","2",1,289,"DIFF","Transp","exp"
"556","M1","2",1,309,"DIFF","Transp","exp"
"557","M1","2",1,329,"DIFF","Transp","exp"
"558","M1","2",1,349,"DIFF","Transp","exp"
"559","M1","2",1,369,"DIFF","Transp","exp"
"560","M1","2",1,389,"DIFF","Transp","exp"
"561","M1","2",1,409,"DIFF","Transp","exp"
"562","M1","2",1,429,"DIFF","Transp","exp"
"563","M1","2",1,449,"DIFF","Transp","exp"
"564","M1","2",1,469,"DIFF","Transp","exp"
"565","M1","2",1,489,"DIFF","Transp","exp"
"566","M1","2",1,509,"DIFF","Transp","exp"
"567","M1","2",1,529,"DIFF","Transp","exp"
"568","M1","6",1,-864,"SAME","Transp","exp"
"569","M1","6",1,-844,"SAME","Transp","exp"
"570","M1","6",1,-824,"SAME","Transp","exp"
"571","M1","6",1,-804,"SAME","Transp","exp"
"572","M1","6",1,-784,"SAME","Transp","exp"
"573","M1","6",1,-764,"SAME","Transp","exp"
"574","M1","6",1,-744,"SAME","Transp","exp"
"575","M1","6",1,-724,"SAME","Transp","exp"
"576","M1","6",1,-704,"SAME","Transp","exp"
"577","M1","6",1,-684,"SAME","Transp","exp"
"578","M1","6",1,-664,"SAME","Transp","exp"
"579","M1","6",1,-644,"SAME","Transp","exp"
"580","M1","6",1,-624,"SAME","Transp","exp"
"581","M1","6",1,-604,"SAME","Transp","exp"
"582","M1","6",1,-584,"SAME","Transp","exp"
"583","M1","6",1,-564,"SAME","Transp","exp"
"584","M1","6",1,-544,"SAME","Transp","exp"
"585","M1","6",1,-524,"SAME","Transp","exp"
"586","M1","6",1,-504,"SAME","Transp","exp"
"587","M1","6",1,-484,"SAME","Transp","exp"
"588","M1","6",1,-464,"SAME","Transp","exp"
"589","M1","6",1,-444,"SAME","Transp","exp"
"590","M1","6",1,-424,"SAME","Transp","exp"
"591","M1","6",1,-404,"SAME","Transp","exp"
"592","M1","6",1,-384,"SAME","Transp","exp"
"593","M1","6",1,-364,"SAME","Transp","exp"
"594","M1","6",1,-344,"SAME","Transp","exp"
"595","M1","6",1,-324,"SAME","Transp","exp"
"596","M1","6",1,-304,"SAME","Transp","exp"
"597","M1","6",1,-284,"SAME","Transp","exp"
"598","M1","6",1,-264,"SAME","Transp","exp"
"599","M1","6",1,-244,"SAME","Transp","exp"
"600","M1","6",1,-224,"SAME","Transp","exp"
"601","M1","6",1,-204,"SAME","Transp","exp"
"602","M1","6",1,-184,"SAME","Transp","exp"
"603","M1","6",1,-164,"SAME","Transp","exp"
"604","M1","6",1,-144,"SAME","Transp","exp"
"605","M1","6",1,-124,"SAME","Transp","exp"
"606","M1","6",1,-104,"SAME","Transp","exp"
"607","M1","6",1,-84,"SAME","Transp","exp"
"608","M1","6",1,-64,"SAME","Transp","exp"
"609","M1","6",1,-44,"SAME","Transp","exp"
"610","M1","6",1,-24,"SAME","Transp","exp"
"611","M1","6",1,-4,"SAME","Transp","exp"
"612","M1","6",1,16,"SAME","Transp","exp"
"613","M1","6",1,36,"SAME","Transp","exp"
"614","M1","6",1,56,"SAME","Transp","exp"
"615","M1","6",1,76,"SAME","Transp","exp"
"616","M1","6",1,96,"SAME","Transp","exp"
"617","M1","6",1,116,"SAME","Transp","exp"
"618","M1","6",1,136,"SAME","Transp","exp"
"619","M1","6",1,156,"SAME","Transp","exp"
"620","M1","6",1,176,"SAME","Transp","exp"
"621","M1","6",1,196,"SAME","Transp","exp"
"622","M1","6",1,216,"SAME","Transp","exp"
"623","M1","6",1,236,"SAME","Transp","exp"
"624","M1","6",1,256,"SAME","Transp","exp"
"625","M1","6",1,276,"SAME","Transp","exp"
"626","M1","6",1,296,"SAME","Transp","exp"
"627","M1","6",1,316,"SAME","Transp","exp"
"628","M1","6",1,336,"SAME","Transp","exp"
"629","M1","6",1,356,"SAME","Transp","exp"
"630","M1","6",1,376,"SAME","Transp","exp"
"631","M1","6",1,396,"SAME","Transp","exp"
"632","M1","6",1,416,"SAME","Transp","exp"
"633","M1","6",1,436,"SAME","Transp","exp"
"634","M1","6",1,456,"SAME","Transp","exp"
"635","M1","6",1,476,"SAME","Transp","exp"
"636","M1","6",1,496,"SAME","Transp","exp"
"637","M1","6",1,516,"SAME","Transp","exp"
"638","M1","20",1,-877,"SAME","Opaque","exp"
"639","M1","20",1,-857,"SAME","Opaque","exp"
"640","M1","20",1,-837,"SAME","Opaque","exp"
"641","M1","20",1,-817,"SAME","Opaque","exp"
"642","M1","20",1,-797,"SAME","Opaque","exp"
"643","M1","20",0.35,-777,"SAME","Opaque","exp"
"644","M1","20",0,-757,"SAME","Opaque","exp"
"645","M1","20",0,-737,"SAME","Opaque","exp"
"646","M1","20",0,-717,"SAME","Opaque","exp"
"647","M1","20",0,-697,"SAME","Opaque","exp"
"648","M1","20",0,-677,"SAME","Opaque","exp"
"649","M1","20",0,-657,"SAME","Opaque","exp"
"650","M1","20",0,-637,"SAME","Opaque","exp"
"651","M1","20",0,-617,"SAME","Opaque","exp"
"652","M1","20",0,-597,"SAME","Opaque","exp"
"653","M1","20",0,-577,"SAME","Opaque","exp"
"654","M1","20",0,-557,"SAME","Opaque","exp"
"655","M1","20",0,-537,"SAME","Opaque","exp"
"656","M1","20",0,-517,"SAME","Opaque","exp"
"657","M1","20",0,-497,"SAME","Opaque","exp"
"658","M1","20",0,-477,"SAME","Opaque","exp"
"659","M1","20",0,-457,"SAME","Opaque","exp"
"660","M1","20",0,-437,"SAME","Opaque","exp"
"661","M1","20",0,-417,"SAME","Opaque","exp"
"662","M1","20",0,-397,"SAME","Opaque","exp"
"663","M1","20",0,-377,"SAME","Opaque","exp"
"664","M1","20",0,-357,"SAME","Opaque","exp"
"665","M1","20",0,-337,"SAME","Opaque","exp"
"666","M1","20",0,-317,"SAME","Opaque","exp"
"667","M1","20",0,-297,"SAME","Opaque","exp"
"668","M1","20",0,-277,"SAME","Opaque","exp"
"669","M1","20",0,-257,"SAME","Opaque","exp"
"670","M1","20",0,-237,"SAME","Opaque","exp"
"671","M1","20",0,-217,"SAME","Opaque","exp"
"672","M1","20",0,-197,"SAME","Opaque","exp"
"673","M1","20",0,-177,"SAME","Opaque","exp"
"674","M1","20",0,-157,"SAME","Opaque","exp"
"675","M1","20",0,-137,"SAME","Opaque","exp"
"676","M1","20",0,-117,"SAME","Opaque","exp"
"677","M1","20",0,-97,"SAME","Opaque","exp"
"678","M1","20",0,-77,"SAME","Opaque","exp"
"679","M1","20",0,-57,"SAME","Opaque","exp"
"680","M1","20",0,-37,"SAME","Opaque","exp"
"681","M1","20",0,-17,"SAME","Opaque","exp"
"682","M1","20",0,3,"SAME","Opaque","exp"
"683","M1","20",0.15,23,"SAME","Opaque","exp"
"684","M1","20",1,43,"SAME","Opaque","exp"
"685","M1","20",1,63,"SAME","Opaque","exp"
"686","M1","20",1,83,"SAME","Opaque","exp"
"687","M1","20",1,103,"SAME","Opaque","exp"
"688","M1","20",1,123,"SAME","Opaque","exp"
"689","M1","20",1,143,"SAME","Opaque","exp"
"690","M1","20",1,163,"SAME","Opaque","exp"
"691","M1","20",1,183,"SAME","Opaque","exp"
"692","M1","20",1,203,"SAME","Opaque","exp"
"693","M1","20",1,223,"SAME","Opaque","exp"
"694","M1","20",1,243,"SAME","Opaque","exp"
"695","M1","20",1,263,"SAME","Opaque","exp"
"696","M1","20",1,283,"SAME","Opaque","exp"
"697","M1","20",1,303,"SAME","Opaque","exp"
"698","M1","20",1,323,"SAME","Opaque","exp"
"699","M1","20",1,343,"SAME","Opaque","exp"
"700","M1","20",1,363,"SAME","Opaque","exp"
"701","M1","20",1,383,"SAME","Opaque","exp"
"702","M1","20",1,403,"SAME","Opaque","exp"
"703","M1","20",1,423,"SAME","Opaque","exp"
"704","M1","20",1,443,"SAME","Opaque","exp"
"705","M1","20",1,463,"SAME","Opaque","exp"
"706","M1","20",1,483,"SAME","Opaque","exp"
"707","M1","20",1,503,"SAME","Opaque","exp"
"708","M1","20",1,523,"SAME","Opaque","exp"
"709","M1","8",1,-865,"DIFF","Transp","exp"
"710","M1","8",1,-845,"DIFF","Transp","exp"
"711","M1","8",1,-825,"DIFF","Transp","exp"
"712","M1","8",1,-805,"DIFF","Transp","exp"
"713","M1","8",1,-785,"DIFF","Transp","exp"
"714","M1","8",1,-765,"DIFF","Transp","exp"
"715","M1","8",1,-745,"DIFF","Transp","exp"
"716","M1","8",1,-725,"DIFF","Transp","exp"
"717","M1","8",1,-705,"DIFF","Transp","exp"
"718","M1","8",1,-685,"DIFF","Transp","exp"
"719","M1","8",1,-665,"DIFF","Transp","exp"
"720","M1","8",1,-645,"DIFF","Transp","exp"
"721","M1","8",1,-625,"DIFF","Transp","exp"
"722","M1","8",1,-605,"DIFF","Transp","exp"
"723","M1","8",1,-585,"DIFF","Transp","exp"
"724","M1","8",0.8,-565,"DIFF","Transp","exp"
"725","M1","8",0,-545,"DIFF","Transp","exp"
"726","M1","8",0,-525,"DIFF","Transp","exp"
"727","M1","8",0,-505,"DIFF","Transp","exp"
"728","M1","8",0,-485,"DIFF","Transp","exp"
"729","M1","8",0,-465,"DIFF","Transp","exp"
"730","M1","8",0,-445,"DIFF","Transp","exp"
"731","M1","8",0,-425,"DIFF","Transp","exp"
"732","M1","8",0,-405,"DIFF","Transp","exp"
"733","M1","8",0,-385,"DIFF","Transp","exp"
"734","M1","8",0,-365,"DIFF","Transp","exp"
"735","M1","8",0,-345,"DIFF","Transp","exp"
"736","M1","8",0,-325,"DIFF","Transp","exp"
"737","M1","8",0,-305,"DIFF","Transp","exp"
"738","M1","8",0,-285,"DIFF","Transp","exp"
"739","M1","8",0,-265,"DIFF","Transp","exp"
"740","M1","8",0,-245,"DIFF","Transp","exp"
"741","M1","8",0,-225,"DIFF","Transp","exp"
"742","M1","8",0,-205,"DIFF","Transp","exp"
"743","M1","8",0,-185,"DIFF","Transp","exp"
"744","M1","8",0,-165,"DIFF","Transp","exp"
"745","M1","8",0,-145,"DIFF","Transp","exp"
"746","M1","8",0,-125,"DIFF","Transp","exp"
"747","M1","8",0,-105,"DIFF","Transp","exp"
"748","M1","8",0,-85,"DIFF","Transp","exp"
"749","M1","8",0,-65,"DIFF","Transp","exp"
"750","M1","8",0.6,-45,"DIFF","Transp","exp"
"751","M1","8",1,-25,"DIFF","Transp","exp"
"752","M1","8",1,-5,"DIFF","Transp","exp"
"753","M1","8",1,15,"DIFF","Transp","exp"
"754","M1","8",1,35,"DIFF","Transp","exp"
"755","M1","8",1,55,"DIFF","Transp","exp"
"756","M1","8",1,75,"DIFF","Transp","exp"
"757","M1","8",1,95,"DIFF","Transp","exp"
"758","M1","8",1,115,"DIFF","Transp","exp"
"759","M1","8",1,135,"DIFF","Transp","exp"
"760","M1","8",1,155,"DIFF","Transp","exp"
"761","M1","8",1,175,"DIFF","Transp","exp"
"762","M1","8",1,195,"DIFF","Transp","exp"
"763","M1","8",1,215,"DIFF","Transp","exp"
"764","M1","8",1,235,"DIFF","Transp","exp"
"765","M1","8",1,255,"DIFF","Transp","exp"
"766","M1","8",1,275,"DIFF","Transp","exp"
"767","M1","8",1,295,"DIFF","Transp","exp"
"768","M1","8",1,315,"DIFF","Transp","exp"
"769","M1","8",1,335,"DIFF","Transp","exp"
"770","M1","8",1,355,"DIFF","Transp","exp"
"771","M1","8",1,375,"DIFF","Transp","exp"
"772","M1","8",1,395,"DIFF","Transp","exp"
"773","M1","8",1,415,"DIFF","Transp","exp"
"774","M1","8",1,435,"DIFF","Transp","exp"
"775","M1","8",1,455,"DIFF","Transp","exp"
"776","M1","8",1,475,"DIFF","Transp","exp"
"777","M1","8",1,495,"DIFF","Transp","exp"
"778","M1","8",1,515,"DIFF","Transp","exp"
"779","M1","101",1,-862,"SAME","Transp","exp"
"780","M1","101",1,-842,"SAME","Transp","exp"
"781","M1","101",1,-822,"SAME","Transp","exp"
"782","M1","101",1,-802,"SAME","Transp","exp"
"783","M1","101",1,-782,"SAME","Transp","exp"
"784","M1","101",1,-762,"SAME","Transp","exp"
"785","M1","101",1,-742,"SAME","Transp","exp"
"786","M1","101",1,-722,"SAME","Transp","exp"
"787","M1","101",1,-702,"SAME","Transp","exp"
"788","M1","101",1,-682,"SAME","Transp","exp"
"789","M1","101",1,-662,"SAME","Transp","exp"
"790","M1","101",1,-642,"SAME","Transp","exp"
"791","M1","101",1,-622,"SAME","Transp","exp"
"792","M1","101",1,-602,"SAME","Transp","exp"
"793","M1","101",1,-582,"SAME","Transp","exp"
"794","M1","101",1,-562,"SAME","Transp","exp"
"795","M1","101",1,-542,"SAME","Transp","exp"
"796","M1","101",1,-522,"SAME","Transp","exp"
"797","M1","101",1,-502,"SAME","Transp","exp"
"798","M1","101",0.6,-482,"SAME","Transp","exp"
"799","M1","101",0,-462,"SAME","Transp","exp"
"800","M1","101",0,-442,"SAME","Transp","exp"
"801","M1","101",0,-422,"SAME","Transp","exp"
"802","M1","101",0,-402,"SAME","Transp","exp"
"803","M1","101",0,-382,"SAME","Transp","exp"
"804","M1","101",0,-362,"SAME","Transp","exp"
"805","M1","101",0,-342,"SAME","Transp","exp"
"806","M1","101",0,-322,"SAME","Transp","exp"
"807","M1","101",0,-302,"SAME","Transp","exp"
"808","M1","101",0,-282,"SAME","Transp","exp"
"809","M1","101",0,-262,"SAME","Transp","exp"
"810","M1","101",0,-242,"SAME","Transp","exp"
"811","M1","101",0,-222,"SAME","Transp","exp"
"812","M1","101",0,-202,"SAME","Transp","exp"
"813","M1","101",0,-182,"SAME","Transp","exp"
"814","M1","101",0.25,-162,"SAME","Transp","exp"
"815","M1","101",1,-142,"SAME","Transp","exp"
"816","M1","101",1,-122,"SAME","Transp","exp"
"817","M1","101",1,-102,"SAME","Transp","exp"
"818","M1","101",1,-82,"SAME","Transp","exp"
"819","M1","101",1,-62,"SAME","Transp","exp"
"820","M1","101",1,-42,"SAME","Transp","exp"
"821","M1","101",1,-22,"SAME","Transp","exp"
"822","M1","101",1,-2,"SAME","Transp","exp"
"823","M1","101",1,18,"SAME","Transp","exp"
"824","M1","101",1,38,"SAME","Transp","exp"
"825","M1","101",1,58,"SAME","Transp","exp"
"826","M1","101",1,78,"SAME","Transp","exp"
"827","M1","101",1,98,"SAME","Transp","exp"
"828","M1","101",1,118,"SAME","Transp","exp"
"829","M1","101",1,138,"SAME","Transp","exp"
"830","M1","101",1,158,"SAME","Transp","exp"
"831","M1","101",1,178,"SAME","Transp","exp"
"832","M1","101",1,198,"SAME","Transp","exp"
"833","M1","16",0.6,-871,"SAME","Opaque","exp"
"834","M1","16",0,-851,"SAME","Opaque","exp"
"835","M1","16",0,-831,"SAME","Opaque","exp"
"836","M1","16",0,-811,"SAME","Opaque","exp"
"837","M1","16",0,-791,"SAME","Opaque","exp"
"838","M1","16",0,-771,"SAME","Opaque","exp"
"839","M1","16",0,-751,"SAME","Opaque","exp"
"840","M1","16",0,-731,"SAME","Opaque","exp"
"841","M1","16",0,-711,"SAME","Opaque","exp"
"842","M1","16",0,-691,"SAME","Opaque","exp"
"843","M1","16",0,-671,"SAME","Opaque","exp"
"844","M1","16",0,-651,"SAME","Opaque","exp"
"845","M1","16",0,-631,"SAME","Opaque","exp"
"846","M1","16",0,-611,"SAME","Opaque","exp"
"847","M1","16",0,-591,"SAME","Opaque","exp"
"848","M1","16",0,-571,"SAME","Opaque","exp"
"849","M1","16",0,-551,"SAME","Opaque","exp"
"850","M1","16",0,-531,"SAME","Opaque","exp"
"851","M1","16",0,-511,"SAME","Opaque","exp"
"852","M1","16",0,-491,"SAME","Opaque","exp"
"853","M1","16",0,-471,"SAME","Opaque","exp"
"854","M1","16",0,-451,"SAME","Opaque","exp"
"855","M1","16",0,-431,"SAME","Opaque","exp"
"856","M1","16",0,-411,"SAME","Opaque","exp"
"857","M1","16",0,-391,"SAME","Opaque","exp"
"858","M1","16",0,-371,"SAME","Opaque","exp"
"859","M1","16",0,-351,"SAME","Opaque","exp"
"860","M1","16",0,-331,"SAME","Opaque","exp"
"861","M1","16",0,-311,"SAME","Opaque","exp"
"862","M1","16",0.3,-291,"SAME","Opaque","exp"
"863","M1","16",1,-271,"SAME","Opaque","exp"
"864","M1","16",1,-251,"SAME","Opaque","exp"
"865","M1","16",1,-231,"SAME","Opaque","exp"
"866","M1","16",1,-211,"SAME","Opaque","exp"
"867","M1","16",1,-191,"SAME","Opaque","exp"
"868","M1","16",1,-171,"SAME","Opaque","exp"
"869","M1","16",1,-151,"SAME","Opaque","exp"
"870","M1","16",1,-131,"SAME","Opaque","exp"
"871","M1","16",1,-111,"SAME","Opaque","exp"
"872","M1","16",1,-91,"SAME","Opaque","exp"
"873","M1","16",1,-71,"SAME","Opaque","exp"
"874","M1","16",1,-51,"SAME","Opaque","exp"
"875","M1","16",1,-31,"SAME","Opaque","exp"
"876","M1","16",1,-11,"SAME","Opaque","exp"
"877","M1","16",1,9,"SAME","Opaque","exp"
"878","M1","16",1,29,"SAME","Opaque","exp"
"879","M1","16",1,49,"SAME","Opaque","exp"
"880","M1","16",1,69,"SAME","Opaque","exp"
"881","M1","16",1,89,"SAME","Opaque","exp"
"882","M1","16",1,109,"SAME","Opaque","exp"
"883","M1","16",1,129,"SAME","Opaque","exp"
"884","M1","16",1,149,"SAME","Opaque","exp"
"885","M1","16",1,169,"SAME","Opaque","exp"
"886","M1","16",1,189,"SAME","Opaque","exp"
"887","M1","16",1,209,"SAME","Opaque","exp"
"888","M1","16",1,229,"SAME","Opaque","exp"
"889","M1","16",1,249,"SAME","Opaque","exp"
"890","M1","16",1,269,"SAME","Opaque","exp"
"891","M1","16",1,289,"SAME","Opaque","exp"
"892","M1","16",1,309,"SAME","Opaque","exp"
"893","M1","16",1,329,"SAME","Opaque","exp"
"894","M1","16",1,349,"SAME","Opaque","exp"
"895","M1","16",1,369,"SAME","Opaque","exp"
"896","M1","16",1,389,"SAME","Opaque","exp"
"897","M1","16",1,409,"SAME","Opaque","exp"
"898","M1","16",1,429,"SAME","Opaque","exp"
"899","M1","16",1,449,"SAME","Opaque","exp"
"900","M1","16",1,469,"SAME","Opaque","exp"
"901","M1","16",1,489,"SAME","Opaque","exp"
"902","M1","16",1,509,"SAME","Opaque","exp"
"903","M1","16",1,529,"SAME","Opaque","exp"
"904","M1","1",1,-872,"DIFF","Transp","exp"
"905","M1","1",1,-852,"DIFF","Transp","exp"
"906","M1","1",1,-832,"DIFF","Transp","exp"
"907","M1","1",1,-812,"DIFF","Transp","exp"
"908","M1","1",1,-792,"DIFF","Transp","exp"
"909","M1","1",1,-772,"DIFF","Transp","exp"
"910","M1","1",1,-752,"DIFF","Transp","exp"
"911","M1","1",0.25,-732,"DIFF","Transp","exp"
"912","M1","1",0,-712,"DIFF","Transp","exp"
"913","M1","1",0,-692,"DIFF","Transp","exp"
"914","M1","1",0,-672,"DIFF","Transp","exp"
"915","M1","1",0,-652,"DIFF","Transp","exp"
"916","M1","1",0,-632,"DIFF","Transp","exp"
"917","M1","1",0,-612,"DIFF","Transp","exp"
"918","M1","1",0,-592,"DIFF","Transp","exp"
"919","M1","1",0,-572,"DIFF","Transp","exp"
"920","M1","1",0,-552,"DIFF","Transp","exp"
"921","M1","1",0,-532,"DIFF","Transp","exp"
"922","M1","1",0,-512,"DIFF","Transp","exp"
"923","M1","1",0,-492,"DIFF","Transp","exp"
"924","M1","1",0,-472,"DIFF","Transp","exp"
"925","M1","1",0,-452,"DIFF","Transp","exp"
"926","M1","1",0,-432,"DIFF","Transp","exp"
"927","M1","1",0,-412,"DIFF","Transp","exp"
"928","M1","1",0,-392,"DIFF","Transp","exp"
"929","M1","1",0,-372,"DIFF","Transp","exp"
"930","M1","1",0,-352,"DIFF","Transp","exp"
"931","M1","1",0,-332,"DIFF","Transp","exp"
"932","M1","1",0,-312,"DIFF","Transp","exp"
"933","M1","1",0,-292,"DIFF","Transp","exp"
"934","M1","1",0,-272,"DIFF","Transp","exp"
"935","M1","1",0,-252,"DIFF","Transp","exp"
"936","M1","1",0,-232,"DIFF","Transp","exp"
"937","M1","1",0,-212,"DIFF","Transp","exp"
"938","M1","1",0,-192,"DIFF","Transp","exp"
"939","M1","1",0,-172,"DIFF","Transp","exp"
"940","M1","1",0,-152,"DIFF","Transp","exp"
"941","M1","1",0,-132,"DIFF","Transp","exp"
"942","M1","1",0.75,-112,"DIFF","Transp","exp"
"943","M1","1",1,-92,"DIFF","Transp","exp"
"944","M1","1",1,-72,"DIFF","Transp","exp"
"945","M1","1",1,-52,"DIFF","Transp","exp"
"946","M1","1",1,-32,"DIFF","Transp","exp"
"947","M1","1",1,-12,"DIFF","Transp","exp"
"948","M1","1",1,8,"DIFF","Transp","exp"
"949","M1","1",1,28,"DIFF","Transp","exp"
"950","M1","1",1,48,"DIFF","Transp","exp"
"951","M1","1",1,68,"DIFF","Transp","exp"
"952","M1","1",1,88,"DIFF","Transp","exp"
"953","M1","1",1,108,"DIFF","Transp","exp"
"954","M1","1",1,128,"DIFF","Transp","exp"
"955","M1","1",1,148,"DIFF","Transp","exp"
"956","M1","1",1,168,"DIFF","Transp","exp"
"957","M1","1",1,188,"DIFF","Transp","exp"
"958","M1","1",1,208,"DIFF","Transp","exp"
"959","M1","1",1,228,"DIFF","Transp","exp"
"960","M1","1",1,248,"DIFF","Transp","exp"
"961","M1","1",1,268,"DIFF","Transp","exp"
"962","M1","1",1,288,"DIFF","Transp","exp"
"963","M1","1",1,308,"DIFF","Transp","exp"
"964","M1","1",1,328,"DIFF","Transp","exp"
"965","M1","1",1,348,"DIFF","Transp","exp"
"966","M1","1",1,368,"DIFF","Transp","exp"
"967","M1","1",1,388,"DIFF","Transp","exp"
"968","M1","1",1,408,"DIFF","Transp","exp"
"969","M1","1",1,428,"DIFF","Transp","exp"
"970","M1","1",1,448,"DIFF","Transp","exp"
"971","M1","1",1,468,"DIFF","Transp","exp"
"972","M1","1",1,488,"DIFF","Transp","exp"
"973","M1","1",1,508,"DIFF","Transp","exp"
"974","M1","1",1,528,"DIFF","Transp","exp"
"975","M1","102",1,-863,"SAME","Transp","exp"
"976","M1","102",1,-843,"SAME","Transp","exp"
"977","M1","102",1,-823,"SAME","Transp","exp"
"978","M1","102",1,-803,"SAME","Transp","exp"
"979","M1","102",1,-783,"SAME","Transp","exp"
"980","M1","102",1,-763,"SAME","Transp","exp"
"981","M1","102",0.65,-743,"SAME","Transp","exp"
"982","M1","102",0,-723,"SAME","Transp","exp"
"983","M1","102",0,-703,"SAME","Transp","exp"
"984","M1","102",0,-683,"SAME","Transp","exp"
"985","M1","102",0,-663,"SAME","Transp","exp"
"986","M1","102",0,-643,"SAME","Transp","exp"
"987","M1","102",0,-623,"SAME","Transp","exp"
"988","M1","102",0,-603,"SAME","Transp","exp"
"989","M1","102",0,-583,"SAME","Transp","exp"
"990","M1","102",0,-563,"SAME","Transp","exp"
"991","M1","102",0,-543,"SAME","Transp","exp"
"992","M1","102",0,-523,"SAME","Transp","exp"
"993","M1","102",0,-503,"SAME","Transp","exp"
"994","M1","102",0,-483,"SAME","Transp","exp"
"995","M1","102",0,-463,"SAME","Transp","exp"
"996","M1","102",0,-443,"SAME","Transp","exp"
"997","M1","102",0,-423,"SAME","Transp","exp"
"998","M1","102",0,-403,"SAME","Transp","exp"
"999","M1","102",0,-383,"SAME","Transp","exp"
"1000","M1","102",0,-363,"SAME","Transp","exp"
"1001","M1","102",0,-343,"SAME","Transp","exp"
"1002","M1","102",0,-323,"SAME","Transp","exp"
"1003","M1","102",0,-303,"SAME","Transp","exp"
"1004","M1","102",0,-283,"SAME","Transp","exp"
"1005","M1","102",0,-263,"SAME","Transp","exp"
"1006","M1","102",0,-243,"SAME","Transp","exp"
"1007","M1","102",0,-223,"SAME","Transp","exp"
"1008","M1","102",0,-203,"SAME","Transp","exp"
"1009","M1","102",0,-183,"SAME","Transp","exp"
"1010","M1","102",0,-163,"SAME","Transp","exp"
"1011","M1","102",0,-143,"SAME","Transp","exp"
"1012","M1","102",0,-123,"SAME","Transp","exp"
"1013","M1","102",0,-103,"SAME","Transp","exp"
"1014","M1","102",0,-83,"SAME","Transp","exp"
"1015","M1","102",0,-63,"SAME","Transp","exp"
"1016","M1","102",0,-43,"SAME","Transp","exp"
"1017","M1","102",0,-23,"SAME","Transp","exp"
"1018","M1","102",0,-3,"SAME","Transp","exp"
"1019","M1","102",0,17,"SAME","Transp","exp"
"1020","M1","102",0,37,"SAME","Transp","exp"
