"participant","stimulus_audio","length_audio","stimulus_picture","response_time","accuracy","accuracy_num","condition","congruency","category"
"2522","brokkoli_word",1100,"Kohlrabi",773,"correct","1","WPM","incongruent","Gemuese"
"2522","walze_correct",1170,"Walze",1312,"correct","1","FPM","congruent","Werkzeug"
"2522","kommode_word",1410,"Bank",590,"correct","1","WPM","incongruent","Moebel"
"2522","jeans_word",1280,"Jeans",697,"correct","1","WPM","congruent","Kleidung"
"2522","tiger_word",1210,"Bueffel",827,"correct","1","WPM","incongruent","Saeugetiere"
"2522","schal_incorrect",1360,"Schal",1143,"correct","1","FPM","incongruent","Kleidung"
"2522","flugzeug_word",1410,"Flugzeug",811,"correct","1","WPM","congruent","Fortbewegungsmittel"
"2522","weisskohl_correct",1080,"Weisskohl",1171,"correct","1","FPM","congruent","Gemuese"
"2522","radieschen_word",1370,"Kuerbis",540,"correct","1","WPM","incongruent","Gemuese"
"2522","banane_word",1320,"Banane",695,"correct","1","WPM","congruent","Fruechte"
"2522","elster_word",1330,"Elster",867,"correct","1","WPM","congruent","Voegel"
"2522","regal_word",1190,"Hocker",575,"correct","1","WPM","incongruent","Moebel"
"2522","bank_correct",1240,"Bank",1238,"correct","1","FPM","congruent","Moebel"
"2522","kuerbis_correct",1350,"Kuerbis",1055,"incorrect","0","FPM","congruent","Gemuese"
"2522","weisskohl_word",1160,"Sellerie",816,"correct","1","WPM","incongruent","Gemuese"
"2522","truhe_incorrect",1210,"Truhe",1187,"correct","1","FPM","incongruent","Moebel"
"2522","moehre_incorrect",1000,"Moehre",888,"correct","1","FPM","incongruent","Gemuese"
"2522","sofa_incorrect",1220,"Sofa",896,"correct","1","FPM","incongruent","Moebel"
"2522","lama_word",1240,"Baer",582,"correct","1","WPM","incongruent","Saeugetiere"
"2522","pullover_word",1290,"Schlafanzug",769,"correct","1","WPM","incongruent","Kleidung"
"2522","socke_incorrect",1590,"Socke",676,"correct","1","FPM","incongruent","Kleidung"
"2522","kohlrabi_correct",1250,"Kohlrabi",739,"incorrect","0","FPM","congruent","Gemuese"
"2522","kleid_word",1210,"Kleid",662,"correct","1","WPM","congruent","Kleidung"
"2522","taxi_correct",1330,"Taxi",761,"correct","1","FPM","congruent","Fortbewegungsmittel"
"2522","pullover_correct",1320,"Pullover",961,"correct","1","FPM","congruent","Kleidung"
"2522","schrank_word",1150,"Sessel",604,"correct","1","WPM","incongruent","Moebel"
"2522","eule_word",1220,"Ente",574,"correct","1","WPM","incongruent","Voegel"
"2522","elster_incorrect",1220,"Elster",807,"correct","1","FPM","incongruent","Voegel"
"2522","saege_incorrect",1180,"Saege",572,"incorrect","0","FPM","incongruent","Werkzeug"
"2522","bluse_word",1340,"Hose",1009,"correct","1","WPM","incongruent","Kleidung"
"2522","zitrone_incorrect",970,"Zitrone",1423,"correct","1","FPM","incongruent","Fruechte"
"2522","blaubeere_word",1450,"Birne",498,"correct","1","WPM","incongruent","Fruechte"
"2522","bank_word",1160,"Kommode",538,"correct","1","WPM","incongruent","Moebel"
"2522","feile_incorrect",870,"Feile",805,"correct","1","FPM","incongruent","Werkzeug"
"2522","hobel_correct",1150,"Hobel",1520,"correct","1","FPM","congruent","Werkzeug"
"2522","faehre_correct",1320,"Faehre",1856,"correct","1","FPM","congruent","Fortbewegungsmittel"
"2522","meise_correct",1190,"Meise",2425,"incorrect","0","FPM","congruent","Voegel"
"2522","gans_word",1110,"Gans",1091,"correct","1","WPM","congruent","Voegel"
"2522","bluse_correct",1020,"Bluse",1498,"correct","1","FPM","congruent","Kleidung"
"2522","schleifpapier_correct",1280,"Schleifpapier",717,"correct","1","FPM","congruent","Werkzeug"
"2522","schraubenzieher_correct",1130,"Schraubenzieher",788,"correct","1","FPM","congruent","Werkzeug"
"2522","adler_word",1210,"Adler",821,"correct","1","WPM","congruent","Voegel"
"2522","schlitten_word",1130,"Taxi",604,"correct","1","WPM","incongruent","Fortbewegungsmittel"
"2522","bueffel_correct",1410,"Bueffel",1444,"correct","1","FPM","congruent","Saeugetiere"
"2522","schraubenzieher_word",1420,"Schleifpapier",827,"correct","1","WPM","incongruent","Werkzeug"
"2522","schaukelstuhl_incorrect",940,"Schaukelstuhl",1211,"correct","1","FPM","incongruent","Moebel"
"2522","hubschrauber_incorrect",1180,"Hubschrauber",551,"correct","1","FPM","incongruent","Fortbewegungsmittel"
"2522","fledermaus_word",1580,"Fledermaus",716,"correct","1","WPM","congruent","Saeugetiere"
"2522","sichel_correct",1230,"Sichel",878,"correct","1","FPM","congruent","Werkzeug"
"2522","biber_correct",1240,"Biber",955,"correct","1","FPM","congruent","Saeugetiere"
"2522","hut_incorrect",1430,"Hut",1183,"correct","1","FPM","incongruent","Kleidung"
"2522","avocado_word",1440,"Avocado",762,"correct","1","WPM","congruent","Gemuese"
"2522","eule_correct",1450,"Eule",684,"correct","1","FPM","congruent","Voegel"
"2522","faehre_word",1240,"Kutsche",713,"correct","1","WPM","incongruent","Fortbewegungsmittel"
"2522","axt_incorrect",1170,"Axt",1135,"correct","1","FPM","incongruent","Werkzeug"
"2522","meissel_correct",1170,"Meissel",797,"correct","1","FPM","congruent","Werkzeug"
"2522","kanu_incorrect",1270,"Kanu",833,"correct","1","FPM","incongruent","Fortbewegungsmittel"
"2522","seehund_incorrect",990,"Seehund",1549,"correct","1","FPM","incongruent","Saeugetiere"
"2522","hose_word",1240,"Bluse",1083,"correct","1","WPM","incongruent","Kleidung"
"2522","zitrone_word",1400,"Zitrone",586,"incorrect","0","WPM","congruent","Fruechte"
"2522","hut_word",1120,"Hut",678,"correct","1","WPM","congruent","Kleidung"
"2522","geier_word",1120,"Spatz",647,"correct","1","WPM","incongruent","Voegel"
"2522","kamel_word",1190,"Biber",986,"correct","1","WPM","incongruent","Saeugetiere"
"2522","mais_word",860,"Mais",867,"correct","1","WPM","congruent","Gemuese"
"2522","moehre_word",1170,"Moehre",687,"correct","1","WPM","congruent","Gemuese"
"2522","banane_incorrect",890,"Banane",1619,"correct","1","FPM","incongruent","Fruechte"
"2522","adler_incorrect",1210,"Adler",1988,"correct","1","FPM","incongruent","Voegel"
"2522","truhe_word",1190,"Truhe",892,"correct","1","WPM","congruent","Moebel"
"2522","hemd_incorrect",1080,"Hemd",792,"correct","1","FPM","incongruent","Kleidung"
"2522","rollschuh_incorrect",1070,"Rollschuh",788,"correct","1","FPM","incongruent","Fortbewegungsmittel"
"2522","sellerie_correct",970,"Sellerie",906,"incorrect","0","FPM","congruent","Gemuese"
"2522","spatz_correct",1460,"Spatz",1819,"incorrect","0","FPM","congruent","Voegel"
"2522","tisch_incorrect",1110,"Tisch",969,"correct","1","FPM","incongruent","Moebel"
"2522","hocker_word",1110,"Regal",587,"correct","1","WPM","incongruent","Moebel"
"2522","fuchs_incorrect",1360,"Fuchs",736,"correct","1","FPM","incongruent","Saeugetiere"
"2522","hubschrauber_word",1300,"Hubschrauber",727,"correct","1","WPM","congruent","Fortbewegungsmittel"
"2522","baer_correct",940,"Baer",842,"correct","1","FPM","congruent","Saeugetiere"
"2522","sessel_correct",990,"Sessel",1022,"correct","1","FPM","congruent","Moebel"
"2522","weintraube_correct",1000,"Weintraube",1016,"correct","1","FPM","congruent","Fruechte"
"2522","jeans_incorrect",1300,"Jeans",896,"correct","1","FPM","incongruent","Kleidung"
"2522","avocado_incorrect",940,"Avocado",1007,"correct","1","FPM","incongruent","Gemuese"
"2522","schiff_word",1040,"Traktor",790,"correct","1","WPM","incongruent","Fortbewegungsmittel"
"2522","paprika_word",1330,"Paprika",485,"incorrect","0","WPM","congruent","Gemuese"
"2522","meise_word",1210,"Moewe",683,"correct","1","WPM","incongruent","Voegel"
"2522","lama_correct",950,"Lama",875,"incorrect","0","FPM","congruent","Saeugetiere"
"2522","spatz_word",1150,"Geier",661,"incorrect","0","WPM","incongruent","Voegel"
"2522","ananas_word",1320,"Dattel",610,"correct","1","WPM","incongruent","Fruechte"
"2522","wiege_word",1190,"Wiege",634,"incorrect","0","WPM","congruent","Moebel"
"2522","bohrmaschine_word",1530,"Bohrmaschine",956,"correct","1","WPM","congruent","Werkzeug"
"2522","mantel_correct",1130,"Mantel",914,"correct","1","FPM","congruent","Kleidung"
"2522","reiher_word",1180,"Reiher",871,"incorrect","0","WPM","congruent","Voegel"
"2522","kutsche_word",1210,"Faehre",700,"incorrect","0","WPM","incongruent","Fortbewegungsmittel"
"2522","mais_incorrect",1440,"Mais",1410,"correct","1","FPM","incongruent","Gemuese"
"2522","handschuh_correct",920,"Handschuh",1089,"incorrect","0","FPM","congruent","Kleidung"
"2522","kamel_correct",960,"Kamel",810,"correct","1","FPM","congruent","Saeugetiere"
"2522","ziege_word",1310,"Ziege",492,"correct","1","WPM","congruent","Saeugetiere"
"2522","ente_word",1220,"Eule",603,"incorrect","0","WPM","incongruent","Voegel"
"2522","zug_incorrect",930,"Zug",1559,"correct","1","FPM","incongruent","Fortbewegungsmittel"
"2522","tisch_word",1040,"Tisch",754,"incorrect","0","WPM","congruent","Moebel"
"2522","walze_word",1300,"Sichel",1576,"incorrect","0","WPM","incongruent","Werkzeug"
"2522","biber_word",1130,"Kamel",621,"correct","1","WPM","incongruent","Saeugetiere"
"2522","regal_correct",980,"Regal",1245,"incorrect","0","FPM","congruent","Moebel"
"2522","kokosnuss_word",1510,"Weintraube",511,"incorrect","0","WPM","incongruent","Fruechte"
"2522","socke_word",1220,"Socke",788,"incorrect","0","WPM","congruent","Kleidung"
"2522","hemd_word",1110,"Hemd",1011,"correct","1","WPM","congruent","Kleidung"
"2522","fledermaus_incorrect",1230,"Fledermaus",798,"incorrect","0","FPM","incongruent","Saeugetiere"
"2522","seehund_word",1380,"Seehund",719,"incorrect","0","WPM","congruent","Saeugetiere"
"2522","birne_correct",1310,"Birne",927,"correct","1","FPM","congruent","Fruechte"
"2522","drehstuhl_word",1390,"Drehstuhl",804,"correct","1","WPM","congruent","Moebel"
"2522","traktor_word",1320,"Schiff",616,"incorrect","0","WPM","incongruent","Fortbewegungsmittel"
"2522","gans_incorrect",950,"Gans",786,"correct","1","FPM","incongruent","Voegel"
"2522","harke_word",1240,"Harke",789,"incorrect","0","WPM","congruent","Werkzeug"
"2522","sichel_word",1210,"Walze",729,"incorrect","0","WPM","incongruent","Werkzeug"
"2522","saege_word",1220,"Saege",508,"incorrect","0","WPM","congruent","Werkzeug"
"2522","aprikose_word",1440,"Aprikose",679,"correct","1","WPM","congruent","Fruechte"
"2522","mantel_word",1020,"Handschuh",698,"incorrect","0","WPM","incongruent","Kleidung"
"2522","ziege_incorrect",1000,"Ziege",692,"incorrect","0","FPM","incongruent","Saeugetiere"
"2522","schlitten_correct",1170,"Schlitten",966,"incorrect","0","FPM","congruent","Fortbewegungsmittel"
"2522","wellensittich_incorrect",1020,"Wellensittich",728,"correct","1","FPM","incongruent","Voegel"
"2522","zug_word",960,"Zug",1046,"incorrect","0","WPM","congruent","Fortbewegungsmittel"
"2522","schrank_correct",1040,"Schrank",1072,"correct","1","FPM","congruent","Moebel"
"2522","axt_word",1140,"Axt",515,"correct","1","WPM","congruent","Werkzeug"
"2522","taxi_word",1230,"Schlitten",658,"incorrect","0","WPM","incongruent","Fortbewegungsmittel"
"2522","kiwi_incorrect",1250,"Kiwi",1428,"correct","1","FPM","incongruent","Fruechte"
"2522","baer_word",1130,"Lama",597,"correct","1","WPM","incongruent","Saeugetiere"
"2522","kutsche_correct",940,"Kutsche",927,"incorrect","0","FPM","congruent","Fortbewegungsmittel"
"2522","kirsche_word",1190,"Kirsche",935,"correct","1","WPM","congruent","Fruechte"
"2522","tiger_correct",1220,"Tiger",799,"correct","1","FPM","congruent","Saeugetiere"
"2522","kiwi_word",1190,"Kiwi",516,"correct","1","WPM","congruent","Fruechte"
"2522","moewe_word",1240,"Meise",1031,"incorrect","0","WPM","incongruent","Voegel"
"2522","harke_incorrect",1290,"Harke",1030,"correct","1","FPM","incongruent","Werkzeug"
"2522","birne_word",1160,"Blaubeere",575,"correct","1","WPM","incongruent","Fruechte"
"2522","zwiebel_incorrect",1290,"Zwiebel",921,"correct","1","FPM","incongruent","Gemuese"
"2522","kanu_word",1260,"Kanu",512,"incorrect","0","WPM","congruent","Fortbewegungsmittel"
"2522","kohlrabi_word",1310,"Brokkoli",1201,"incorrect","0","WPM","incongruent","Gemuese"
"2522","sellerie_word",1110,"Weisskohl",858,"correct","1","WPM","incongruent","Gemuese"
"2522","ente_correct",1370,"Ente",1235,"incorrect","0","FPM","congruent","Voegel"
"2522","kirsche_incorrect",900,"Kirsche",1613,"correct","1","FPM","incongruent","Fruechte"
"2522","kuerbis_word",1300,"Radieschen",868,"correct","1","WPM","incongruent","Gemuese"
"2522","orange_incorrect",1670,"Orange",1477,"correct","1","FPM","incongruent","Fruechte"
"2522","radieschen_correct",1440,"Radieschen",1338,"incorrect","0","FPM","congruent","Gemuese"
"2522","handschuh_word",1180,"Mantel",687,"incorrect","0","WPM","incongruent","Kleidung"
"2522","kleid_incorrect",1290,"Kleid",664,"correct","1","FPM","incongruent","Kleidung"
"2522","eichhoernchen_word",1430,"Eichhoernchen",599,"incorrect","0","WPM","congruent","Saeugetiere"
"2522","brokkoli_correct",1110,"Brokkoli",1604,"correct","1","FPM","congruent","Gemuese"
"2522","maurerkelle_incorrect",820,"Maurerkelle",852,"incorrect","0","FPM","incongruent","Werkzeug"
"3035","hut_word",1240,"Hut",1135,"correct","1","WPM","congruent","Kleidung"
"3035","sichel_word",1300,"Walze",2046,"correct","1","WPM","incongruent","Werkzeug"
"3035","orange_incorrect",1070,"Orange",2644,"correct","1","FPM","incongruent","Fruechte"
"3035","schal_incorrect",1280,"Schal",2183,"correct","1","FPM","incongruent","Kleidung"
"3035","faehre_word",950,"Kutsche",3034,"correct","1","WPM","incongruent","Fortbewegungsmittel"
"3035","ente_word",1320,"Eule",1605,"correct","1","WPM","incongruent","Voegel"
"3035","taxi_word",940,"Schlitten",1451,"correct","1","WPM","incongruent","Fortbewegungsmittel"
"3035","seehund_word",1180,"Seehund",1460,"correct","1","WPM","congruent","Saeugetiere"
"3035","sichel_correct",1170,"Sichel",1513,"correct","1","FPM","congruent","Werkzeug"
"3035","kuerbis_word",1590,"Radieschen",1864,"correct","1","WPM","incongruent","Gemuese"
"3035","eule_correct",1670,"Eule",1400,"correct","1","FPM","congruent","Voegel"
"3035","wiege_word",1210,"Wiege",1973,"correct","1","WPM","congruent","Moebel"
"3035","pullover_word",1290,"Schlafanzug",2348,"correct","1","WPM","incongruent","Kleidung"
"3035","sessel_word",1040,"Schrank",1445,"correct","1","WPM","incongruent","Moebel"
"3035","eichhoernchen_incorrect",1030,"Eichhoernchen",1811,"correct","1","FPM","incongruent","Saeugetiere"
"3035","fuchs_incorrect",1230,"Fuchs",1852,"correct","1","FPM","incongruent","Saeugetiere"
"3035","hocker_correct",1220,"Hocker",1444,"correct","1","FPM","congruent","Moebel"
"3035","blaubeere_correct",1300,"Blaubeere",1874,"correct","1","FPM","congruent","Fruechte"
"3035","axt_word",1530,"Axt",1286,"correct","1","WPM","congruent","Werkzeug"
"3035","sofa_incorrect",1220,"Sofa",1642,"correct","1","FPM","incongruent","Moebel"
"3035","moehre_incorrect",1100,"Moehre",2153,"incorrect","0","FPM","incongruent","Gemuese"
"3035","schlafanzug_word",940,"Pullover",2303,"correct","1","WPM","incongruent","Kleidung"
"3035","sessel_correct",1170,"Sessel",1693,"correct","1","FPM","congruent","Moebel"
"3035","schleifpapier_word",1220,"Schraubenzieher",1860,"correct","1","WPM","incongruent","Werkzeug"
"3035","handschuh_correct",1580,"Handschuh",1246,"correct","1","FPM","congruent","Kleidung"
"3035","ananas_word",1170,"Dattel",2543,"correct","1","WPM","incongruent","Fruechte"
"3035","schlafanzug_correct",1420,"Schlafanzug",2166,"correct","1","FPM","congruent","Kleidung"
"3035","elster_word",1190,"Elster",1220,"correct","1","WPM","congruent","Voegel"
"3035","banane_word",1150,"Banane",813,"correct","1","WPM","congruent","Fruechte"
"3035","kiwi_incorrect",1140,"Kiwi",2554,"correct","1","FPM","incongruent","Fruechte"
"3035","radieschen_word",1200,"Kuerbis",1903,"incorrect","0","WPM","incongruent","Gemuese"
"3035","pullover_correct",1280,"Pullover",1741,"correct","1","FPM","congruent","Kleidung"
"3035","spatz_correct",1150,"Spatz",2400,"correct","1","FPM","congruent","Voegel"
"3035","kirsche_incorrect",1250,"Kirsche",1360,"correct","1","FPM","incongruent","Fruechte"
"3035","mantel_correct",990,"Mantel",1648,"incorrect","0","FPM","congruent","Kleidung"
"3035","weintraube_correct",950,"Weintraube",1508,"correct","1","FPM","congruent","Fruechte"
"3035","weisskohl_word",1220,"Sellerie",1856,"incorrect","0","WPM","incongruent","Gemuese"
"3035","regal_correct",1450,"Regal",1155,"correct","1","FPM","congruent","Moebel"
"3035","axt_incorrect",1030,"Axt",1601,"correct","1","FPM","incongruent","Werkzeug"
"3035","schaukelstuhl_incorrect",1240,"Schaukelstuhl",2249,"correct","1","FPM","incongruent","Moebel"
"3035","geier_word",1050,"Spatz",1587,"correct","1","WPM","incongruent","Voegel"
"3035","blaubeere_word",990,"Birne",1509,"correct","1","WPM","incongruent","Fruechte"
"3035","aprikose_word",1220,"Aprikose",1624,"correct","1","WPM","congruent","Fruechte"
"3035","brokkoli_word",1020,"Kohlrabi",1751,"correct","1","WPM","incongruent","Gemuese"
"3035","socke_incorrect",1100,"Socke",1320,"correct","1","FPM","incongruent","Kleidung"
"3035","geier_correct",980,"Geier",2116,"correct","1","FPM","congruent","Voegel"
"3035","spargel_word",1210,"Spargel",1270,"correct","1","WPM","congruent","Gemuese"
"3035","kohlrabi_correct",1290,"Kohlrabi",1765,"correct","1","FPM","congruent","Gemuese"
"3035","harke_incorrect",1100,"Harke",2032,"correct","1","FPM","incongruent","Werkzeug"
"3035","avocado_word",1130,"Avocado",1389,"correct","1","WPM","congruent","Gemuese"
"3035","tisch_incorrect",960,"Tisch",1633,"correct","1","FPM","incongruent","Moebel"
"3035","saege_incorrect",1240,"Saege",2005,"correct","1","FPM","incongruent","Werkzeug"
"3035","fledermaus_word",1060,"Fledermaus",1323,"correct","1","WPM","congruent","Saeugetiere"
"3035","jeans_word",1210,"Jeans",1392,"correct","1","WPM","congruent","Kleidung"
"3035","mantel_word",1440,"Handschuh",1134,"correct","1","WPM","incongruent","Kleidung"
"3035","dattel_correct",1170,"Dattel",2346,"correct","1","FPM","congruent","Fruechte"
"3035","kirsche_word",1210,"Kirsche",805,"correct","1","WPM","congruent","Fruechte"
"3035","kuerbis_correct",1110,"Kuerbis",1748,"correct","1","FPM","congruent","Gemuese"
"3035","socke_word",1280,"Socke",996,"correct","1","WPM","congruent","Kleidung"
"3035","moewe_correct",1410,"Moewe",1534,"correct","1","FPM","congruent","Voegel"
"3035","sellerie_correct",1200,"Sellerie",1595,"correct","1","FPM","congruent","Gemuese"
"3035","mais_incorrect",1330,"Mais",1515,"correct","1","FPM","incongruent","Gemuese"
"3035","adler_word",1190,"Adler",1019,"correct","1","WPM","congruent","Voegel"
"3035","traktor_word",1190,"Schiff",1489,"correct","1","WPM","incongruent","Fortbewegungsmittel"
"3035","kleid_word",1440,"Kleid",927,"correct","1","WPM","congruent","Kleidung"
"3035","walze_correct",1360,"Walze",1254,"correct","1","FPM","congruent","Werkzeug"
"3035","bluse_word",930,"Hose",1431,"correct","1","WPM","incongruent","Kleidung"
"3035","gans_word",1400,"Gans",824,"correct","1","WPM","congruent","Voegel"
"3035","regal_word",1030,"Hocker",1771,"correct","1","WPM","incongruent","Moebel"
"3035","wellensittich_word",1450,"Wellensittich",928,"correct","1","WPM","congruent","Voegel"
"3035","schrank_word",1210,"Sessel",1383,"correct","1","WPM","incongruent","Moebel"
"3035","meissel_correct",1390,"Meissel",1184,"correct","1","FPM","congruent","Werkzeug"
"3035","ente_correct",990,"Ente",1900,"correct","1","FPM","congruent","Voegel"
"3035","truhe_incorrect",1000,"Truhe",2393,"correct","1","FPM","incongruent","Moebel"
"3035","moehre_word",940,"Moehre",1222,"correct","1","WPM","congruent","Gemuese"
"3035","meise_word",1120,"Moewe",1587,"correct","1","WPM","incongruent","Voegel"
"3035","pinguin_word",1020,"Pinguin",1244,"correct","1","WPM","congruent","Voegel"
"3035","schiff_word",1400,"Traktor",1142,"correct","1","WPM","incongruent","Fortbewegungsmittel"
"3035","paprika_incorrect",1180,"Paprika",2534,"incorrect","0","FPM","incongruent","Gemuese"
"3035","ananas_correct",1110,"Ananas",1953,"incorrect","0","FPM","congruent","Fruechte"
"3035","kommode_word",1370,"Bank",1635,"correct","1","WPM","incongruent","Moebel"
"3035","paprika_word",1320,"Paprika",809,"correct","1","WPM","congruent","Gemuese"
"3035","lama_word",940,"Baer",1362,"correct","1","WPM","incongruent","Saeugetiere"
"3035","schiff_correct",900,"Schiff",1219,"correct","1","FPM","congruent","Fortbewegungsmittel"
"3035","hemd_word",820,"Hemd",1010,"correct","1","WPM","congruent","Kleidung"
"3035","walze_word",1080,"Sichel",1186,"correct","1","WPM","incongruent","Werkzeug"
"3035","feile_incorrect",1170,"Feile",1617,"correct","1","FPM","incongruent","Werkzeug"
"3035","fledermaus_incorrect",920,"Fledermaus",1329,"correct","1","FPM","incongruent","Saeugetiere"
"3035","reiher_word",1220,"Reiher",1847,"correct","1","WPM","congruent","Voegel"
"3035","baer_word",1230,"Lama",1175,"correct","1","WPM","incongruent","Saeugetiere"
"3035","tiger_correct",1220,"Tiger",1202,"incorrect","0","FPM","congruent","Saeugetiere"
"3035","kokosnuss_word",940,"Weintraube",1476,"incorrect","0","WPM","incongruent","Fruechte"
"3035","jeans_incorrect",1110,"Jeans",1433,"correct","1","FPM","incongruent","Kleidung"
"3035","zitrone_word",1210,"Zitrone",1214,"incorrect","0","WPM","congruent","Fruechte"
"3035","avocado_incorrect",1300,"Avocado",1207,"incorrect","0","FPM","incongruent","Gemuese"
"3035","fuchs_word",1210,"Fuchs",1017,"incorrect","0","WPM","congruent","Saeugetiere"
"3035","drehstuhl_word",1220,"Drehstuhl",974,"correct","1","WPM","congruent","Moebel"
"3035","weisskohl_correct",1160,"Weisskohl",1852,"correct","1","FPM","congruent","Gemuese"
"3035","aprikose_incorrect",1040,"Aprikose",2415,"incorrect","0","FPM","incongruent","Fruechte"
"3035","zwiebel_incorrect",1410,"Zwiebel",1908,"incorrect","0","FPM","incongruent","Gemuese"
"3035","wellensittich_incorrect",1130,"Wellensittich",1720,"correct","1","FPM","incongruent","Voegel"
"3035","hose_correct",1040,"Hose",2423,"incorrect","0","FPM","congruent","Kleidung"
"3035","flugzeug_incorrect",1440,"Flugzeug",1636,"incorrect","0","FPM","incongruent","Fortbewegungsmittel"
"3035","schraubenzieher_word",1090,"Schleifpapier",1327,"correct","1","WPM","incongruent","Werkzeug"
"3035","wal_incorrect",1240,"Wal",1492,"correct","1","FPM","incongruent","Saeugetiere"
"3035","bohrmaschine_word",1380,"Bohrmaschine",804,"incorrect","0","WPM","congruent","Werkzeug"
"3035","schleifpapier_correct",1110,"Schleifpapier",1973,"correct","1","FPM","congruent","Werkzeug"
"3035","hubschrauber_word",1260,"Hubschrauber",826,"incorrect","0","WPM","congruent","Fortbewegungsmittel"
"3035","meissel_word",860,"Hobel",1380,"incorrect","0","WPM","incongruent","Werkzeug"
"3035","elster_incorrect",1230,"Elster",2445,"correct","1","FPM","incongruent","Voegel"
"3035","flugzeug_word",1010,"Flugzeug",862,"correct","1","WPM","congruent","Fortbewegungsmittel"
"3035","ziege_word",1210,"Ziege",827,"correct","1","WPM","congruent","Saeugetiere"
"3035","taxi_correct",1250,"Taxi",1332,"correct","1","FPM","congruent","Fortbewegungsmittel"
"3035","adler_incorrect",870,"Adler",1963,"incorrect","0","FPM","incongruent","Voegel"
"3035","wiege_incorrect",1190,"Wiege",1906,"correct","1","FPM","incongruent","Moebel"
"3035","spargel_incorrect",1150,"Spargel",1054,"correct","1","FPM","incongruent","Gemuese"
"3035","dattel_word",1130,"Ananas",2323,"correct","1","WPM","incongruent","Fruechte"
"3035","pinguin_incorrect",1190,"Pinguin",2221,"correct","1","FPM","incongruent","Voegel"
"3035","hobel_correct",1370,"Hobel",1328,"incorrect","0","FPM","congruent","Werkzeug"
"3035","orange_word",1110,"Orange",1560,"correct","1","WPM","congruent","Fruechte"
"3035","bank_correct",1210,"Bank",1643,"correct","1","FPM","congruent","Moebel"
"3035","schlitten_word",1380,"Taxi",1123,"incorrect","0","WPM","incongruent","Fortbewegungsmittel"
"3035","seehund_incorrect",1340,"Seehund",1740,"correct","1","FPM","incongruent","Saeugetiere"
"3035","kokosnuss_correct",1440,"Kokosnuss",1782,"correct","1","FPM","congruent","Fruechte"
"3035","reiher_incorrect",1170,"Reiher",1500,"incorrect","0","FPM","incongruent","Voegel"
"3035","mais_word",1530,"Mais",726,"correct","1","WPM","congruent","Gemuese"
"3035","wal_word",1310,"Wal",822,"correct","1","WPM","congruent","Saeugetiere"
"3035","kutsche_word",1080,"Faehre",1661,"incorrect","0","WPM","incongruent","Fortbewegungsmittel"
"3035","kamel_word",1510,"Biber",1209,"correct","1","WPM","incongruent","Saeugetiere"
"3035","meise_correct",1150,"Meise",2962,"incorrect","0","FPM","congruent","Voegel"
"3035","fahrrad_incorrect",1040,"Fahrrad",1100,"incorrect","0","FPM","incongruent","Fortbewegungsmittel"
"3035","schrank_correct",1430,"Schrank",1091,"incorrect","0","FPM","congruent","Moebel"
"3035","maurerkelle_incorrect",1190,"Maurerkelle",1559,"incorrect","0","FPM","incongruent","Werkzeug"
"3035","kommode_correct",870,"Kommode",1051,"incorrect","0","FPM","congruent","Moebel"
"3035","fahrrad_word",1000,"Fahrrad",1029,"correct","1","WPM","congruent","Fortbewegungsmittel"
"3035","kiwi_word",1430,"Kiwi",804,"correct","1","WPM","congruent","Fruechte"
"3035","harke_word",1020,"Harke",844,"correct","1","WPM","congruent","Werkzeug"
"3035","brokkoli_correct",1210,"Brokkoli",2058,"correct","1","FPM","congruent","Gemuese"
"3035","bohrmaschine_incorrect",1300,"Bohrmaschine",1176,"incorrect","0","FPM","incongruent","Werkzeug"
"3035","rollschuh_incorrect",1000,"Rollschuh",2247,"correct","1","FPM","incongruent","Fortbewegungsmittel"
"3035","handschuh_word",1460,"Mantel",1147,"incorrect","0","WPM","incongruent","Kleidung"
"3035","lama_correct",1130,"Lama",1642,"incorrect","0","FPM","congruent","Saeugetiere"
"3035","hocker_word",980,"Regal",1181,"incorrect","0","WPM","incongruent","Moebel"
"3035","zitrone_incorrect",1330,"Zitrone",1081,"correct","1","FPM","incongruent","Fruechte"
"3035","tiger_word",1460,"Bueffel",1058,"correct","1","WPM","incongruent","Saeugetiere"
"3035","zug_incorrect",1320,"Zug",1054,"correct","1","FPM","incongruent","Fortbewegungsmittel"
"3035","rollschuh_word",1160,"Rollschuh",1068,"incorrect","0","WPM","congruent","Fortbewegungsmittel"
"3035","schaukelstuhl_word",1180,"Schaukelstuhl",1214,"correct","1","WPM","congruent","Moebel"
"3035","faehre_correct",970,"Faehre",1898,"correct","1","FPM","congruent","Fortbewegungsmittel"
"3035","eichhoernchen_word",930,"Eichhoernchen",1049,"correct","1","WPM","congruent","Saeugetiere"
"3035","maurerkelle_word",1120,"Maurerkelle",857,"correct","1","WPM","congruent","Werkzeug"
"3035","hose_word",1100,"Bluse",1240,"incorrect","0","WPM","incongruent","Kleidung"
"3035","hemd_incorrect",1200,"Hemd",1446,"correct","1","FPM","incongruent","Kleidung"
"3035","saege_word",1320,"Saege",839,"incorrect","0","WPM","congruent","Werkzeug"
"3035","bluse_correct",1110,"Bluse",1673,"correct","1","FPM","congruent","Kleidung"
"3035","schlitten_correct",970,"Schlitten",1966,"correct","1","FPM","congruent","Fortbewegungsmittel"
